# Column 1: Frequency (microHz)
# Column 2: 
2.225710299340436222e+02 3.867588143193765315e-01
2.225815998647048843e+02 4.328354474660542905e-01
2.225921697953661464e+02 2.760902101782717333e-01
2.226027397260274086e+02 4.864209909405325938e-01
2.226133096566886422e+02 3.028128440747499539e-01
2.226238795873499043e+02 3.621862876505076212e+00
2.226344495180111664e+02 1.912716050181792124e-02
2.226450194486724286e+02 5.728633664806447312e-01
2.226555893793336622e+02 2.251853616038868022e+00
2.226661593099949243e+02 5.296723781254091712e+00
2.226767292406561864e+02 2.206844356892883052e+00
2.226872991713174486e+02 1.137230444550322517e+00
2.226978691019786822e+02 2.638980347756321621e+00
2.227084390326399443e+02 5.171912712382597199e+00
2.227190089633012064e+02 8.628270556517178003e-01
2.227295788939624686e+02 2.101389435616922707e+00
2.227401488246237307e+02 2.239170484266634453e+00
2.227507187552849643e+02 4.040500470676299472e+00
2.227612886859462265e+02 6.843186073432656613e-01
2.227718586166074886e+02 9.976185497752771969e-01
2.227824285472687507e+02 5.541997827815012378e+00
2.227929984779299843e+02 1.213043635698903167e+00
2.228035684085912465e+02 2.774636482194435816e-01
2.228141383392525086e+02 1.729907440228189763e+00
2.228247082699137707e+02 1.682166628135789389e-03
2.228352782005750043e+02 1.190453956860771711e+00
2.228458481312362665e+02 1.230907915945477660e+00
2.228564180618975286e+02 1.236457024352811462e+00
2.228669879925587907e+02 4.109520709259859572e+00
2.228775579232200243e+02 3.742439788617381247e+00
2.228881278538812865e+02 7.427010304429242371e-01
2.228986977845425486e+02 3.817344320190811047e+00
2.229092677152038107e+02 1.056007277711159542e+00
2.229198376458650444e+02 5.009412875637858642e-01
2.229304075765263065e+02 1.233600251280166787e-01
2.229409775071875686e+02 7.295609292371960652e-01
2.229515474378488307e+02 2.169272752962847939e+00
2.229621173685100644e+02 1.174177912137109203e+00
2.229726872991713265e+02 2.591184341303732000e-02
2.229832572298325886e+02 2.808781987116208967e-01
2.229938271604938507e+02 2.963493539974548230e-01
2.230043970911550844e+02 3.615113388554632934e+00
2.230149670218163465e+02 4.288289571008385148e-01
2.230255369524776086e+02 1.960052625740984489e+00
2.230361068831388707e+02 1.576120294792701104e+00
2.230466768138001328e+02 1.490431665393769922e+00
2.230572467444613665e+02 3.277090592959005733e+00
2.230678166751226286e+02 1.948993635539251645e+00
2.230783866057838907e+02 5.521699571670464213e-01
2.230889565364451528e+02 1.127216427397951692e+00
2.230995264671063865e+02 3.483939524508679497e+00
2.231100963977676486e+02 8.481867235727552634e-01
2.231206663284289107e+02 2.017048767362870976e+00
2.231312362590901728e+02 1.675395499995364634e+00
2.231418061897514065e+02 5.288523380210206071e-01
2.231523761204126686e+02 9.229920495648940015e-01
2.231629460510739023e+02 8.502480133006312668e-01
2.231735159817351644e+02 4.738409759377299468e-01
2.231840859123963980e+02 3.929533246984662914e-02
2.231946558430576601e+02 8.487036322341583450e-01
2.232052257737189223e+02 1.824950792896234963e-01
2.232157957043801844e+02 1.815790625620058718e-01
2.232263656350414180e+02 2.440407733929177425e+00
2.232369355657026802e+02 7.708417977961433687e-01
2.232475054963639423e+02 1.119728630914053280e+00
2.232580754270252044e+02 1.029067272425267632e+00
2.232686453576864380e+02 1.653799995346715068e+00
2.232792152883477002e+02 9.094980483393535486e-01
2.232897852190089623e+02 7.613739181929909394e-01
2.233003551496702244e+02 3.174259601012710874e+00
2.233109250803314580e+02 4.632984788751401961e-01
2.233214950109927202e+02 5.365503481355498039e-01
2.233320649416539823e+02 8.352162797130728844e-01
2.233426348723152444e+02 1.850945317205632268e+00
2.233532048029764780e+02 8.062091719334077311e+00
2.233637747336377402e+02 3.422629610559913549e-01
2.233743446642990023e+02 6.773123371101856804e-01
2.233849145949602644e+02 2.279679320972473888e-01
2.233954845256214981e+02 5.818259727666626802e+00
2.234060544562827602e+02 3.612733545964327053e+00
2.234166243869440223e+02 1.649915911575920324e+00
2.234271943176052844e+02 4.592976908439058148e-01
2.234377642482665465e+02 4.453048951988995974e+00
2.234483341789277802e+02 3.238962764478115375e+00
2.234589041095890423e+02 7.940271542187141707e-01
2.234694740402503044e+02 4.996498389486001002e-02
2.234800439709115665e+02 3.697737766905417889e+00
2.234906139015728002e+02 1.120123118242519311e+00
2.235011838322340623e+02 5.483685678141221320e-01
2.235117537628953244e+02 2.595426319338576260e+00
2.235223236935565865e+02 3.387932142320185802e-01
2.235328936242178202e+02 7.973569384716092667e-01
2.235434635548790823e+02 1.994226350268176295e+00
2.235540334855403444e+02 4.312185127049949607e+00
2.235646034162016065e+02 1.009045788975377000e+00
2.235751733468628402e+02 1.763807965545733381e-01
2.235857432775241023e+02 1.123872428527545209e+00
2.235963132081853644e+02 1.934241573974683881e+00
2.236068831388466265e+02 1.715499001592341033e+00
2.236174530695078602e+02 1.502282633385803035e-01
2.236280230001691223e+02 9.919226964905305532e-01
2.236385929308303844e+02 6.238297048007369616e-01
2.236491628614916465e+02 1.880055375543556062e+00
2.236597327921528802e+02 1.255703759685220300e+00
2.236703027228141423e+02 6.942342120568849584e-01
2.236808726534754044e+02 2.767402769342639068e+00
2.236914425841366665e+02 1.742105399080794426e+00
2.237020125147979002e+02 2.503132653638937111e+00
2.237125824454591623e+02 1.577987037819092553e+00
2.237231523761204244e+02 1.211924115019821890e+00
2.237337223067816865e+02 2.993154660317849380e+00
2.237442922374429486e+02 1.137363386858219194e-01
2.237548621681041823e+02 7.188735825560835790e-01
2.237654320987654444e+02 3.210946113065745511e+00
2.237760020294267065e+02 3.787104899399826419e+00
2.237865719600879686e+02 1.449649642611857137e-01
2.237971418907492023e+02 3.791522189531629117e+00
2.238077118214104644e+02 4.742795455605636867e+00
2.238182817520717265e+02 4.116065014618459195e+00
2.238288516827329886e+02 1.448060340719125316e-01
2.238394216133942223e+02 5.813857929164431226e+00
2.238499915440554844e+02 5.872519330854225394e+00
2.238605614747167465e+02 1.879922939861878028e-01
2.238711314053780086e+02 1.504181119563648528e+00
2.238817013360392423e+02 6.012942100540429324e-01
2.238922712667005044e+02 1.053705328653255391e+00
2.239028411973617665e+02 8.573848219419424321e-01
2.239134111280230286e+02 1.630306638844241540e+00
2.239239810586842623e+02 5.234546434279206684e-02
2.239345509893455244e+02 4.824629199248300915e-01
2.239451209200067865e+02 2.476570652911651571e+00
2.239556908506680486e+02 7.970246320820325581e-01
2.239662607813292823e+02 1.243081085428989985e+00
2.239768307119905444e+02 1.855351608590912749e+00
2.239874006426518065e+02 3.013140809556453359e+00
2.239979705733130686e+02 4.030534481766772537e+00
2.240085405039742739e+02 9.180802981744482505e-01
2.240191104346355360e+02 7.297854285666002028e+00
2.240296803652967981e+02 4.178342075419251955e+00
2.240402502959580602e+02 7.511823120443839041e-01
2.240508202266192939e+02 2.068048830559076290e+00
2.240613901572805560e+02 1.144748931369907879e-01
2.240719600879418181e+02 3.007771231142429613e+00
2.240825300186030802e+02 1.513249665149832002e-01
2.240930999492643139e+02 7.884325526281633634e-01
2.241036698799255760e+02 2.783697145539893114e+00
2.241142398105868381e+02 1.108044558455347106e+00
2.241248097412481002e+02 3.437839048716572199e-01
2.241353796719093339e+02 1.078372781143872139e+00
2.241459496025705960e+02 1.356890191994361672e+00
2.241565195332318581e+02 3.802750347275356990e+00
2.241670894638931202e+02 1.521613838050724477e+00
2.241776593945543823e+02 2.960484610659744220e+00
2.241882293252156160e+02 3.388195269911011387e+00
2.241987992558768781e+02 2.835136914709751377e+00
2.242093691865381402e+02 6.604538205961937303e-01
2.242199391171994023e+02 8.525818760665031526e-01
2.242305090478606360e+02 3.637433835589603870e+00
2.242410789785218981e+02 2.385461340071833636e+00
2.242516489091831602e+02 9.728044731930677314e-01
2.242622188398444223e+02 6.990368172534834612e-02
2.242727887705056560e+02 4.728096246467428543e+00
2.242833587011669181e+02 2.494610584994456648e+00
2.242939286318281802e+02 1.208536990468701416e-01
2.243044985624894423e+02 1.691858766973018069e+00
2.243150684931506760e+02 2.061031761067833035e+00
2.243256384238119381e+02 5.801611088262093929e+00
2.243362083544732002e+02 3.420821347683390690e-02
2.243467782851344623e+02 1.921221929906537396e+00
2.243573482157956960e+02 2.198839682711352772e+00
2.243679181464569581e+02 1.401769633535795867e+00
2.243784880771182202e+02 1.762965653697539992e+00
2.243890580077794823e+02 4.354539733617354358e+00
2.243996279384407160e+02 4.781014808204584021e+00
2.244101978691019781e+02 3.779088412421605980e+00
2.244207677997632402e+02 7.100254904690177504e-01
2.244313377304245023e+02 2.203409888317521936e+00
2.244419076610857360e+02 7.972621527633072525e+00
2.244524775917469981e+02 8.134324561009090848e-01
2.244630475224082602e+02 8.079806931235310463e-01
2.244736174530695223e+02 3.358312665824542353e+00
2.244841873837307844e+02 3.821891095684814554e-01
2.244947573143920181e+02 6.164668015115924993e-01
2.245053272450532802e+02 1.989441599008139883e-01
2.245158971757145423e+02 2.240031793379912706e-01
2.245264671063758044e+02 6.916907789581282495e-01
2.245370370370370381e+02 6.606604996928192586e-01
2.245476069676983002e+02 5.193876627347004948e+00
2.245581768983595623e+02 8.583427135239762862e-01
2.245687468290208244e+02 4.074627748051955489e-01
2.245793167596820581e+02 3.803773208793599370e+00
2.245898866903433202e+02 5.112723045118877430e+00
2.246004566210045823e+02 4.342210042367134371e+00
2.246110265516658444e+02 4.246399712344790522e+00
2.246215964823270781e+02 7.001041581522231994e+00
2.246321664129883402e+02 6.516566100599750430e-03
2.246427363436496023e+02 1.192406186524736476e-02
2.246533062743108644e+02 1.252697512696873083e+01
2.246638762049720981e+02 7.177111478729354399e-01
2.246744461356333602e+02 1.520876075127478355e+00
2.246850160662946223e+02 1.021177324277766418e+00
2.246955859969558844e+02 8.487213141512383041e-01
2.247061559276171181e+02 5.270410312780192896e+00
2.247167258582783802e+02 4.047904615529557049e+00
2.247272957889396423e+02 1.512537687194843938e+00
2.247378657196009044e+02 6.260944581248804930e+00
2.247484356502621381e+02 5.087724203901242248e+00
2.247590055809234002e+02 2.111054501550641671e+00
2.247695755115846623e+02 2.768137788828427759e+00
2.247801454422459244e+02 2.134860574570474068e+00
2.247907153729071865e+02 3.044934843345359354e-01
2.248012853035684202e+02 2.161085679143940119e+00
2.248118552342296823e+02 4.920293406115165968e-01
2.248224251648909444e+02 5.687159731263606410e+00
2.248329950955522065e+02 5.602592348787425180e+00
2.248435650262134402e+02 1.529781599263764313e+01
2.248541349568746739e+02 6.499715515447719305e+00
2.248647048875359360e+02 1.017832515224775847e+01
2.248752748181971981e+02 4.067743966490646734e+00
2.248858447488584318e+02 2.278041321187794566e+01
2.248964146795196939e+02 5.204566248958418129e+00
2.249069846101809560e+02 3.688257747888949467e+01
2.249175545408422181e+02 2.486546836472431110e+01
2.249281244715034518e+02 2.764968047771968429e+01
2.249386944021647139e+02 1.608553336094213027e+00
2.249492643328259760e+02 5.350581412245518642e-01
2.249598342634872381e+02 2.781632804197113895e+00
2.249704041941484718e+02 5.348833628410956109e+00
2.249809741248097339e+02 1.323105126371380225e+00
2.249915440554709960e+02 6.603751279451356204e+00
2.250021139861322581e+02 2.310970477396939948e+00
2.250126839167934918e+02 4.881089850259277441e+00
2.250232538474547539e+02 3.312344058588807627e+01
2.250338237781160160e+02 4.377959152605216175e+00
2.250443937087772781e+02 2.474055443359861783e+01
2.250549636394385118e+02 3.699941153673397487e+00
2.250655335700997739e+02 2.554911943691454468e+01
2.250761035007610360e+02 1.656577044640222540e-01
2.250866734314222981e+02 2.734855568466959852e+01
2.250972433620835318e+02 7.897840780820879480e-01
2.251078132927447939e+02 4.678453910391418447e+00
2.251183832234060560e+02 2.316025276124129562e+00
2.251289531540673181e+02 6.258745027224112079e+00
2.251395230847285518e+02 3.549576103336008259e+00
2.251500930153898139e+02 6.894410932835396189e+00
2.251606629460510760e+02 9.146513169542727084e-01
2.251712328767123381e+02 5.353816115705872791e-01
2.251818028073736002e+02 2.773518487912111752e+00
2.251923727380348339e+02 9.582561515062693047e-01
2.252029426686960960e+02 7.560273543386527573e-01
2.252135125993573581e+02 1.084618428976372062e+00
2.252240825300186202e+02 2.663102098565801157e+00
2.252346524606798539e+02 2.849364423598558016e+00
2.252452223913411160e+02 7.390430561401057918e-01
2.252557923220023781e+02 9.850308663150087796e+00
2.252663622526636402e+02 1.946241879007573727e+00
2.252769321833248739e+02 1.210149702674084615e+00
2.252875021139861360e+02 1.366301518813231031e+00
2.252980720446473981e+02 6.109203476982850489e+00
2.253086419753086602e+02 3.440064505293052299e-01
2.253192119059698939e+02 1.298464980264712743e-01
2.253297818366311560e+02 6.140210927765362564e-02
2.253403517672924181e+02 2.551588906837067364e-02
2.253509216979536802e+02 7.017644083193442794e-01
2.253614916286149139e+02 2.111174585638544987e-02
2.253720615592761760e+02 4.124208064595226153e-01
2.253826314899374381e+02 9.861181912862388987e-01
2.253932014205987002e+02 1.508921626437992325e-01
2.254037713512599339e+02 4.759199811842429462e-01
2.254143412819211960e+02 6.149344938875217492e-01
2.254249112125824581e+02 2.942746029514952344e+00
2.254354811432437202e+02 1.595012636989018695e+01
2.254460510739049539e+02 1.677669402473037918e-02
2.254566210045662160e+02 2.430486457887060858e+00
2.254671909352274781e+02 4.695994960447756328e-01
2.254777608658887402e+02 4.641589564536839241e+00
2.254883307965500023e+02 4.786372280965916381e+00
2.254989007272112360e+02 6.966533365711764958e+00
2.255094706578724981e+02 7.757837381893735174e-01
2.255200405885337602e+02 5.240788442408039760e-01
2.255306105191950223e+02 6.585968043174058373e+00
2.255411804498562560e+02 5.926294661208266312e+00
2.255517503805175181e+02 1.527092311361033072e+00
2.255623203111787802e+02 1.187895393063665095e+00
2.255728902418400423e+02 5.100544958619939173e-01
2.255834601725012760e+02 1.881476179699482554e+00
2.255940301031625381e+02 8.642943044907237526e-01
2.256046000338238002e+02 5.114333984370164288e+00
2.256151699644850623e+02 7.612383812207249578e-01
2.256257398951462960e+02 1.146857876551414357e+00
2.256363098258075581e+02 9.745856562113964783e-01
2.256468797564688202e+02 3.296365014435921115e+00
2.256574496871300823e+02 6.034519685402088829e-01
2.256680196177913160e+02 1.284661509538139457e-01
2.256785895484525781e+02 3.031721464972407354e+00
2.256891594791138402e+02 6.623895079056346669e-02
2.256997294097750739e+02 6.508871413315671539e+00
2.257102993404363076e+02 3.024385104334302299e-01
2.257208692710975697e+02 4.958399040393523194e+00
2.257314392017588318e+02 5.609212449921376908e+00
2.257420091324200939e+02 8.498184549041272462e-02
2.257525790630813276e+02 1.266303531895793588e+00
2.257631489937425897e+02 6.209394280127555454e+00
2.257737189244038518e+02 6.458713358754197831e-01
2.257842888550651139e+02 2.106849318748910349e+00
2.257948587857263476e+02 1.314967554348545509e+00
2.258054287163876097e+02 5.105922426578150125e-02
2.258159986470488718e+02 3.126107456494996217e+00
2.258265685777101339e+02 5.615836874143958823e+00
2.258371385083713676e+02 5.176862601994641766e-01
2.258477084390326297e+02 5.329784125946917861e+00
2.258582783696938918e+02 8.870954480376130880e-01
2.258688483003551539e+02 3.762761552487267069e-01
2.258794182310164160e+02 3.868227122692672548e+00
2.258899881616776497e+02 1.362774346484727062e+00
2.259005580923389118e+02 1.119423285020828329e+00
2.259111280230001739e+02 2.712932764725366930e+00
2.259216979536614360e+02 5.880283377766623687e+00
2.259322678843226697e+02 4.543590018979184464e+00
2.259428378149839318e+02 3.441010059652367947e-01
2.259534077456451939e+02 4.073232608507051933e-01
2.259639776763064560e+02 8.694468533715732361e-01
2.259745476069676897e+02 1.682895449076285299e+00
2.259851175376289518e+02 2.859472492025986856e+00
2.259956874682902139e+02 2.047568911746047160e+00
2.260062573989514760e+02 2.599908295990946083e+00
2.260168273296127097e+02 6.783014482386011679e+00
2.260273972602739718e+02 1.217568598679533431e-01
2.260379671909352339e+02 1.768675590606411774e+00
2.260485371215964960e+02 6.194118887857825717e-01
2.260591070522577297e+02 1.835728958792469445e+00
2.260696769829189918e+02 5.027656491727663379e-01
2.260802469135802539e+02 3.214381808458280920e-01
2.260908168442415160e+02 5.461027338578154922e-01
2.261013867749027497e+02 4.314116807261314523e-01
2.261119567055640118e+02 7.963991165413055739e-01
2.261225266362252739e+02 2.296896385550958541e+00
2.261330965668865360e+02 3.636236124622683530e+00
2.261436664975477697e+02 3.891432734544299610e+00
2.261542364282090318e+02 1.246570383362754608e+00
2.261648063588702939e+02 7.093296419083572779e+00
2.261753762895315560e+02 1.840923123333998435e-01
2.261859462201928181e+02 3.379804927848188423e-01
2.261965161508540518e+02 1.038250231851014327e+01
2.262070860815153139e+02 1.356997499644883476e+00
2.262176560121765760e+02 8.574524052789218587e-01
2.262282259428378381e+02 3.479318659328502483e-01
2.262387958734990718e+02 1.999364347076650228e+00
2.262493658041603339e+02 3.786879205052253283e+00
2.262599357348215960e+02 5.079210367817747596e+00
2.262705056654828581e+02 4.495168763551423141e-01
2.262810755961440918e+02 5.841285096430199886e-01
2.262916455268053539e+02 2.140919854242321563e+00
2.263022154574666160e+02 4.119991813510865408e-01
2.263127853881278782e+02 1.979576944455599730e+00
2.263233553187891118e+02 1.334792024888000750e+00
2.263339252494503739e+02 1.293347459307619962e+00
2.263444951801116360e+02 1.022471166423420508e+00
2.263550651107728982e+02 6.089699093537138674e-01
2.263656350414341318e+02 1.565732223126402811e+00
2.263762049720953939e+02 2.782487748360331636e+00
2.263867749027566560e+02 2.897398886663345330e+00
2.263973448334179182e+02 2.090591038271623514e+00
2.264079147640791518e+02 1.070174001729716773e+00
2.264184846947404139e+02 4.315072983980660304e+00
2.264290546254016760e+02 4.430570928668244868e+00
2.264396245560629382e+02 2.426679302929271476e+00
2.264501944867241718e+02 1.099431392496827975e+00
2.264607644173854339e+02 6.281823119850286297e+00
2.264713343480466961e+02 1.878986946388871759e+00
2.264819042787079582e+02 3.928192302449103224e+00
2.264924742093692203e+02 1.042508586088738698e-01
2.265030441400304539e+02 1.497612174843860333e-01
2.265136140706917161e+02 3.047418934842411470e-02
2.265241840013529782e+02 3.167167773442004286e+00
2.265347539320142403e+02 9.550891381448015638e-01
2.265453238626754455e+02 8.542429642379768540e-01
2.265558937933367076e+02 5.774760508624097177e+00
2.265664637239979697e+02 5.631854755279380065e+00
2.265770336546592034e+02 8.163031970132106352e-01
2.265876035853204655e+02 3.806484786027749534e-01
2.265981735159817276e+02 2.703078051164083284e+00
2.266087434466429897e+02 2.996182118723878851e+00
2.266193133773042518e+02 5.452320489817828353e+00
2.266298833079654855e+02 9.321216787820308269e+00
2.266404532386267476e+02 1.014761408304774370e+01
2.266510231692880097e+02 9.416205226108685933e-01
2.266615930999492718e+02 1.139753720903335754e+01
2.266721630306105055e+02 7.928248288647491648e+00
2.266827329612717676e+02 5.480197848185239806e-01
2.266933028919330297e+02 1.012573361449183862e+00
2.267038728225942918e+02 1.618818706734975965e+00
2.267144427532555255e+02 6.516749387222100509e+00
2.267250126839167876e+02 8.659497490489684868e-01
2.267355826145780497e+02 4.253909167213195452e+00
2.267461525452393118e+02 4.271845446763085974e+00
2.267567224759005455e+02 2.838648209817011270e-01
2.267672924065618076e+02 9.845714763647897882e+00
2.267778623372230697e+02 1.629490802592890475e+00
2.267884322678843318e+02 1.039769527289446849e+01
2.267990021985455655e+02 2.626752253491403177e+00
2.268095721292068276e+02 1.487534686258565486e+01
2.268201420598680897e+02 4.588267333900066802e+00
2.268307119905293519e+02 1.588799070446833994e+01
2.268412819211905855e+02 4.035822715482418666e+00
2.268518518518518476e+02 4.836085448864006486e-01
2.268624217825131097e+02 8.692135012968000396e+00
2.268729917131743719e+02 2.016616383519443900e+01
2.268835616438356055e+02 6.444038382985189273e+00
2.268941315744968676e+02 2.563428598553981530e+00
2.269047015051581297e+02 4.171166966013961286e+01
2.269152714358193919e+02 3.119047635082155878e+01
2.269258413664806540e+02 2.101826731019782013e+00
2.269364112971418876e+02 3.653103015244330010e+01
2.269469812278031497e+02 3.123122198797986471e+01
2.269575511584644119e+02 1.809238804010928092e+01
2.269681210891256740e+02 1.437822106847476107e+02
2.269786910197869076e+02 1.386263478236293523e+01
2.269892609504481698e+02 3.526122552621145445e+01
2.269998308811094319e+02 2.089061417322587388e+01
2.270104008117706940e+02 1.226953313169231313e-01
2.270209707424319276e+02 7.054462179547602574e+00
2.270315406730931898e+02 5.349822562964867245e+01
2.270421106037544519e+02 3.011285963136114319e+01
2.270526805344157140e+02 1.063720926291588542e+00
2.270632504650769476e+02 1.193756511252758301e+01
2.270738203957382098e+02 2.467933722149233944e+01
2.270843903263994719e+02 1.466364270943216574e+01
2.270949602570607340e+02 4.508560556768882321e+01
2.271055301877219676e+02 8.019752196968935598e-01
2.271161001183832298e+02 2.505754233195750302e+01
2.271266700490444919e+02 2.110159998233548939e-01
2.271372399797057540e+02 8.714398069359422516e-01
2.271478099103669877e+02 9.968492093243117580e+00
2.271583798410282498e+02 1.545593630566449761e+01
2.271689497716895119e+02 5.221957667020069138e+00
2.271795197023507740e+02 2.245644315087334864e+00
2.271900896330120361e+02 5.999383717632811752e+00
2.272006595636732698e+02 9.049392171113987970e+00
2.272112294943345319e+02 1.977693721498106738e+00
2.272217994249957940e+02 1.031788364306538197e+00
2.272323693556570561e+02 3.471826478998441878e+00
2.272429392863182898e+02 3.438272190624161340e+00
2.272535092169795519e+02 1.540773116197587722e+00
2.272640791476408140e+02 5.417036956683797477e+00
2.272746490783020761e+02 7.326438140886334383e-01
2.272852190089633098e+02 1.771755185134360033e+01
2.272957889396245719e+02 3.316277280444472897e-01
2.273063588702858340e+02 9.569001099707568070e-01
2.273169288009470961e+02 5.999189509445802315e+00
2.273274987316083298e+02 1.048796292448810563e+00
2.273380686622695919e+02 2.153023830677036066e-01
2.273486385929308540e+02 4.262534413803660827e-01
2.273592085235921161e+02 4.275144029116465516e-01
2.273697784542533498e+02 2.524071000133991216e+00
2.273803483849146119e+02 4.435435542295762090e+00
2.273909183155758456e+02 1.598589049505300563e+00
2.274014882462371077e+02 7.738311565058926256e+00
2.274120581768983413e+02 6.347365314416506976e+00
2.274226281075596034e+02 7.470783610936378771e+00
2.274331980382208656e+02 9.938475403620694593e-01
2.274437679688821277e+02 1.205459442716185769e+00
2.274543378995433613e+02 1.604051890146887871e+00
2.274649078302046235e+02 5.768519121998698651e+00
2.274754777608658856e+02 3.208539820851688873e+00
2.274860476915271477e+02 4.241031840513935336e+00
2.274966176221883813e+02 1.599674502746012195e+00
2.275071875528496435e+02 7.867056544923491934e+00
2.275177574835109056e+02 4.483959152319191510e+00
2.275283274141721677e+02 1.404406204470562303e+00
2.275388973448334013e+02 1.715911572113571593e+00
2.275494672754946635e+02 5.226744110386138509e+00
2.275600372061559256e+02 6.659134999427627211e-01
2.275706071368171877e+02 2.903726785830524904e+00
2.275811770674784213e+02 3.437543550747435894e+00
2.275917469981396835e+02 7.052055446722553522e-02
2.276023169288009456e+02 3.654026429266745701e+00
2.276128868594622077e+02 4.100818194100744329e-01
2.276234567901234698e+02 3.643299659476161523e+00
2.276340267207847035e+02 4.826407759456081137e-01
2.276445966514459656e+02 4.752257249700702069e+00
2.276551665821072277e+02 1.776946147403612786e+00
2.276657365127684898e+02 4.966193213977364351e+00
2.276763064434297235e+02 4.943018519594525095e+00
2.276868763740909856e+02 8.385049692399189070e-01
2.276974463047522477e+02 4.769115296171542617e+00
2.277080162354135098e+02 3.729551359156658141e-01
2.277185861660747435e+02 2.918975901793535943e+00
2.277291560967360056e+02 1.638540295343551501e+00
2.277397260273972677e+02 2.386797786159840395e+00
2.277502959580585298e+02 7.829624793768778623e+00
2.277608658887197635e+02 2.579140895473756689e+00
2.277714358193810256e+02 4.812220943521644534e-01
2.277820057500422877e+02 2.020746036496511522e+00
2.277925756807035498e+02 1.771897475600875183e+00
2.278031456113647835e+02 2.810870464115156064e-01
2.278137155420260456e+02 2.237852121881387379e+00
2.278242854726873077e+02 5.783242581426591977e-01
2.278348554033485698e+02 1.951198644561643603e+00
2.278454253340098035e+02 3.268856284100494225e+00
2.278559952646710656e+02 3.288799822941860906e+00
2.278665651953323277e+02 4.691003110933453790e+00
2.278771351259935898e+02 3.898184123001618318e+00
2.278877050566548235e+02 1.139852054926527719e-01
2.278982749873160856e+02 1.867676091834798413e+01
2.279088449179773477e+02 1.257741064541244347e+00
2.279194148486386098e+02 1.787457442394746243e+00
2.279299847792998719e+02 3.169887635596201347e-01
2.279405547099611056e+02 9.569738318365432761e-01
2.279511246406223677e+02 2.845205365510028006e+00
2.279616945712836298e+02 8.093625508724386908e-01
2.279722645019448919e+02 2.109648644962779596e+00
2.279828344326061256e+02 4.129226010362260446e+00
2.279934043632673877e+02 3.252331470478811770e+00
2.280039742939286498e+02 2.387335783166308623e-01
2.280145442245899119e+02 1.276712903774138042e+00
2.280251141552511456e+02 2.049045816877251847e-01
2.280356840859124077e+02 2.433486561690909156e+00
2.280462540165736698e+02 4.379876680065081795e-01
2.280568239472349319e+02 4.047768803255716641e+00
2.280673938778961656e+02 4.910152412448129944e+00
2.280779638085574277e+02 4.224135865229056819e+00
2.280885337392186898e+02 2.277600852187598723e-01
2.280991036698799519e+02 2.778496103073682999e+00
2.281096736005411856e+02 4.852582696134992268e+00
2.281202435312024477e+02 3.394760156421420927e+00
2.281308134618637098e+02 2.726535182122633572e+00
2.281413833925249719e+02 7.893110150820887849e-01
2.281519533231862056e+02 7.983550943879946793e-02
2.281625232538474677e+02 4.241654652791840840e-01
2.281730931845087298e+02 1.002461745984655872e+00
2.281836631151699919e+02 4.200472934265014890e-01
2.281942330458312256e+02 2.529328555460920169e-01
2.282048029764924877e+02 6.222602347017333058e-01
2.282153729071537498e+02 8.702320520898552125e-01
2.282259428378150119e+02 5.571409140433064566e-01
2.282365127684762172e+02 1.568163852996718455e-01
2.282470826991374793e+02 1.588426456485853899e+00
2.282576526297987414e+02 1.586038739133119213e+00
2.282682225604600035e+02 2.823085380820406498e-01
2.282787924911212372e+02 3.008564145754580643e+00
2.282893624217824993e+02 2.020456005223651097e+00
2.282999323524437614e+02 4.190266296035187188e-01
2.283105022831050235e+02 2.875086923790969307e-01
2.283210722137662856e+02 4.601735758183309599e-01
2.283316421444275193e+02 1.886838609212396082e-04
2.283422120750887814e+02 7.039195184134146022e-01
2.283527820057500435e+02 4.073458148271427715e-01
2.283633519364113056e+02 8.383120451103689419e+00
2.283739218670725393e+02 5.306351200000591906e-01
2.283844917977338014e+02 6.949196406068245402e+00
2.283950617283950635e+02 2.979285925023301029e+00
2.284056316590563256e+02 2.014759322160333710e+00
2.284162015897175593e+02 4.273877862374811376e-01
2.284267715203788214e+02 2.203009217670307773e+00
2.284373414510400835e+02 2.830612405365530382e+00
2.284479113817013456e+02 5.212830552818512597e-01
2.284584813123625793e+02 1.165656612237997436e+00
2.284690512430238414e+02 4.459902392958206008e+00
2.284796211736851035e+02 9.532297950925714858e+00
2.284901911043463656e+02 3.433429318448467882e+00
2.285007610350075993e+02 2.447561022031830014e+00
2.285113309656688614e+02 5.786774823065479190e+00
2.285219008963301235e+02 7.137445371973654140e-01
2.285324708269913856e+02 1.470713016538215401e+00
2.285430407576526193e+02 3.776045981590422151e+00
2.285536106883138814e+02 4.352204405626777017e+00
2.285641806189751435e+02 2.091635947641611037e-01
2.285747505496364056e+02 4.999524584785967063e-01
2.285853204802976393e+02 6.075972416183399449e-01
2.285958904109589014e+02 2.462649796771321675e+00
2.286064603416201635e+02 6.665781310009505356e-01
2.286170302722814256e+02 3.133400557321608382e-01
2.286276002029426877e+02 1.330337276010418179e+00
2.286381701336039214e+02 1.953137528616091689e+00
2.286487400642651835e+02 2.867533760527489317e+00
2.286593099949264456e+02 4.010861641395471189e+00
2.286698799255877077e+02 6.379659809595947806e-01
2.286804498562489414e+02 5.062032884379344955e-01
2.286910197869102035e+02 1.165827740019891223e+01
2.287015897175714656e+02 2.162044508564986145e-01
2.287121596482327277e+02 1.209848035300077340e+00
